1.77,75
1.7,82
1.6399999999999999,89
1.5800000000000001,95
1.52,101
1.48,105
1.45,108
1.3300000000000001,120
1.3700000000000001,116
1.21,132
1.21,132
1.21,132
1.04,149
1.1000000000000001,143
0.81999999999999995,172
1.0900000000000001,144
0.93000000000000005,161
0.71999999999999997,182
0.81000000000000005,173
0.70999999999999996,183
0.85999999999999999,168
0.63,192
0.40000000000000002,215
0.51000000000000001,204
0.45000000000000001,210
0.54000000000000004,200
0.34000000000000002,221
0.20000000000000001,236
0.22,233
0.20999999999999999,235
0.23000000000000001,232
0.22,233
0.19,237
0.20999999999999999,234
0.20999999999999999,235
0.11,244
0.20999999999999999,235
0.20000000000000001,235
0.22,233
0.20999999999999999,235
0,255
0.20999999999999999,235
0.20000000000000001,235
0.20999999999999999,235
0.20999999999999999,235
0,255
0.20999999999999999,235
0.20000000000000001,235
0.20000000000000001,235
0.20000000000000001,235
0.16,240
0.20000000000000001,235
0.20000000000000001,235
0.20000000000000001,235
0.20000000000000001,235
0.17999999999999999,238
0.20000000000000001,235
0.20000000000000001,235
0.39000000000000001,216
0.20000000000000001,235
0.20000000000000001,236
0.20000000000000001,235
0.20000000000000001,235
7.0000000000000007e-02,248
0.20000000000000001,235
0.20000000000000001,236
0.20000000000000001,235
0.20000000000000001,235
0,255
0.20000000000000001,235
0.20000000000000001,236
0.20000000000000001,235
0.20000000000000001,235
0.10000000000000001,246
0.20000000000000001,235
0.20000000000000001,236
0.20000000000000001,235
0.20000000000000001,235
0.16,240
0.20000000000000001,236
0.20000000000000001,235
0.23000000000000001,232
0.20000000000000001,235
0.19,237
0.20000000000000001,235
0.20000000000000001,235
0.11,244
0.20000000000000001,236
0.20000000000000001,236
0.20000000000000001,236
0.20000000000000001,236
0,255
0.17999999999999999,237
0.20000000000000001,236
0.20000000000000001,236
0.20000000000000001,236
2.e-02,254
0.20000000000000001,236
0.19,236
0.20000000000000001,236
0.20000000000000001,236
0.16,240
0.20000000000000001,236
0.20000000000000001,236
0.20000000000000001,236
0.20000000000000001,236
0.17999999999999999,238
0.20000000000000001,236
0.20000000000000001,236
0.31,224
0.20000000000000001,236
0.19,236
0.20000000000000001,236
0.20000000000000001,236
7.0000000000000007e-02,248
0.20000000000000001,236
0.20000000000000001,236
0.20000000000000001,236
0.20000000000000001,236
0,255
0.20000000000000001,236
0.20000000000000001,236
0.20000000000000001,236
0.20000000000000001,236
0.10000000000000001,246
0.20000000000000001,236
0.20000000000000001,236
0.20000000000000001,236
0.20000000000000001,236
0.16,240
0.20000000000000001,236
0.19,236
0.23000000000000001,232
0.20000000000000001,236
0.17999999999999999,237
0.20000000000000001,236
0.20000000000000001,236
0.11,244
0.20000000000000001,236
0.19,236
0.20000000000000001,236
0.20000000000000001,236
0,255
0.20000000000000001,236
0.19,236
0.20000000000000001,236
0.20000000000000001,236
2.e-02,254
0.20000000000000001,236
0.19,236
0.20000000000000001,236
0.20000000000000001,236
0.14000000000000001,242
0.19,236
0.19,236
0.20000000000000001,236
0.20000000000000001,236
0.17999999999999999,238
0.19,236
0.20000000000000001,236
0.31,224
0.20000000000000001,236
0.19,237
0.19,236
0.20000000000000001,236
7.0000000000000007e-02,249
0.20000000000000001,236
0.19,236
0.20000000000000001,236
0.20000000000000001,236
0,255
0.20000000000000001,236
0.19,236
0.20000000000000001,236
0.20000000000000001,236
0.10000000000000001,246
0.19,236
0.19,236
0.20000000000000001,236
0.20000000000000001,236
0.16,240
0.20000000000000001,236
0.19,236
0.23000000000000001,232
0.20000000000000001,236
0.17999999999999999,237
0.20000000000000001,236
0.19,236
0.11,244
0.19,236
0.19,236
0.20000000000000001,236
0.20000000000000001,236
0,255
0.19,236
0.19,236
0.20000000000000001,236
0.20000000000000001,236
4.0000000000000001e-02,252
0.20000000000000001,236
0.20000000000000001,236
0.19,236
0.19,236
0.14000000000000001,242
0.20000000000000001,236
0.20000000000000001,236
0.22,233
0.19,237
0.17000000000000001,238
0.20000000000000001,236
0.19,236
0.31,224
0.19,236
0.19,237
0.20000000000000001,236
0.19,236
7.0000000000000007e-02,248
0.20000000000000001,236
0.19,236
0.19,236
0.19,236
0,255
0.19,236
0.19,236
0.20000000000000001,236
0.20000000000000001,236
0.10000000000000001,246
0.19,237
0.19,236
0.20000000000000001,236
0.19,236
0.16,240
0.19,236
0.19,236
0.23000000000000001,232
0.19,236
0.17999999999999999,237
0.20000000000000001,236
0.20000000000000001,236
0.11,244
0.19,236
0.19,236
0.20000000000000001,236
0.19,236
0,255
0.19,236
0.19,236
0.19,236
0.19,236
4.0000000000000001e-02,252
0.19,236
0.19,236
0.19,236
0.19,236
0.14000000000000001,242
0.19,236
0.20000000000000001,236
0.20000000000000001,236
0.20000000000000001,236
0.17999999999999999,238
0.22,233
0.20000000000000001,236
0.31,224
0.17999999999999999,238
0.19,237
0.19,236
0.19,236
7.0000000000000007e-02,248
0.19,236
0.19,237
0.19,236
0.19,236
0,255
0.19,236
0.19,237
0.19,236
0.19,236
0.10000000000000001,246
0.19,236
0.19,236
0.19,236
0.19,236
0.16,240
0.19,236
0.19,236
0.23000000000000001,232
0.19,236
0.17999999999999999,237
0.20000000000000001,236
0.16,240
0.14999999999999999,240
0.20000000000000001,236
0.19,237
0.20000000000000001,236
0.17999999999999999,237
0,255
0.19,236
0.19,236
0.19,236
0.19,236
4.0000000000000001e-02,252
0.19,236
0.19,236
0.19,236
0.20000000000000001,236
0.13,243
0.20000000000000001,236
0.19,236
0.20000000000000001,236
0.19,236
0.17000000000000001,239
0.19,236
0.19,236
0.31,224
0.19,236
0.17999999999999999,237
0.19,236
0.19,236
7.0000000000000007e-02,248
0.17999999999999999,237
0.17999999999999999,238
0.17999999999999999,237
0.17999999999999999,237
0,255
0.17999999999999999,237
0.17999999999999999,237
0.17999999999999999,237
0.22,234
0.16,240
0.28000000000000003,227
0.28999999999999998,226
0.35999999999999999,219
0.40000000000000002,215
0.34999999999999998,220
0.48999999999999999,206
0.54000000000000004,200
0.46000000000000002,208
0.65000000000000002,190
0.63,192
0.76000000000000001,178
0.81999999999999995,172
0.76000000000000001,178
0.93999999999999995,159
0.81999999999999995,172
1.0800000000000001,145
1.1599999999999999,137
1.1200000000000001,141
1.28,125
1.25,128
1.3500000000000001,118
1.49,104
1.51,102
1.6499999999999999,88
1.6699999999999999,85
1.75,77
1.8300000000000001,69
1.9099999999999999,61
1.98,53
2.0699999999999998,45
2.1299999999999999,38
2.1899999999999999,32
2.29,22
2.3399999999999999,17
2.3900000000000001,11
2.46,5
2.5099999999999998,0
2.5600000000000001,5
2.6099999999999999,10
2.6600000000000001,16
2.7200000000000002,21
2.77,27
2.8300000000000001,32
2.8700000000000001,37
2.9199999999999999,42
2.9700000000000002,47
3.0299999999999998,53
3.0099999999999998,51
3.0099999999999998,51
3.1299999999999999,64
3.1899999999999999,69
3.23,74
3.2799999999999998,79
3.3100000000000001,82
3.3799999999999999,89
3.4300000000000002,94
3.4100000000000001,92
3.4300000000000002,94
3.4700000000000002,98
3.48,99
3.6400000000000001,116
3.6099999999999999,112
3.75,127
3.6800000000000002,120
3.8399999999999999,136
3.8399999999999999,136
3.7999999999999998,132
3.9700000000000002,149
3.8799999999999999,140
4.0599999999999996,159
4.0300000000000002,156
3.98,150
4.1500000000000004,168
4.04,157
4.0999999999999996,163
4.2199999999999998,175
4.1299999999999999,166
4.3200000000000003,185
4.2000000000000002,173
4.2300000000000004,176
4.4000000000000004,193
4.2800000000000002,181
4.5300000000000002,207
4.3399999999999999,187
4.3600000000000003,190
4.5499999999999998,209
4.4199999999999999,196
4.4900000000000002,203
4.46,200
4.4900000000000002,203
4.6799999999999997,222
4.5300000000000002,207
4.5700000000000003,210
4.5700000000000003,211
4.5700000000000003,211
4.7999999999999998,234
4.6299999999999999,217
4.6600000000000001,220
4.6799999999999997,222
4.7000000000000002,224
4.9199999999999999,247
4.7400000000000002,228
4.7599999999999998,230
4.7800000000000002,232
4.7800000000000002,233
4.8200000000000003,237
4.7800000000000002,233
4.7800000000000002,233
4.6900000000000004,223
4.7800000000000002,233
4.7999999999999998,234
4.7800000000000002,233
4.7800000000000002,233
4.9100000000000001,245
4.7800000000000002,233
4.79,233
4.7800000000000002,233
4.7800000000000002,233
4.96,251
4.7800000000000002,233
4.79,233
4.7800000000000002,233
4.79,233
5,255
4.7800000000000002,233
4.7800000000000002,233
4.7800000000000002,233
4.7800000000000002,233
4.8399999999999999,239
4.7800000000000002,233
4.7800000000000002,233
4.7800000000000002,233
4.7800000000000002,233
4.7999999999999998,235
4.79,233
4.79,233
4.6100000000000003,215
4.79,233
4.7999999999999998,234
4.79,233
4.79,233
4.9400000000000004,248
4.7699999999999996,231
4.79,233
4.7800000000000002,233
4.79,233
5,255
4.79,233
4.79,233
4.79,233
4.79,233
4.8799999999999999,243
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.8200000000000003,237
4.7800000000000002,232
4.7800000000000002,232
4.6900000000000004,223
4.7800000000000002,232
4.79,234
4.7800000000000002,232
4.7800000000000002,232
4.9299999999999997,247
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
4.96,251
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
5,255
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.8399999999999999,239
4.7800000000000002,232
4.7800000000000002,232
4.7699999999999996,231
4.7800000000000002,232
4.7999999999999998,235
4.7800000000000002,232
4.7800000000000002,232
4.8099999999999996,235
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
4.9400000000000004,248
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
5,255
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.9000000000000004,245
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.8200000000000003,237
4.7800000000000002,232
4.7800000000000002,232
4.6900000000000004,223
4.7800000000000002,232
4.79,234
4.7800000000000002,232
4.7800000000000002,232
4.9299999999999997,247
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
4.96,251
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
5,255
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.8399999999999999,239
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7999999999999998,235
4.7800000000000002,232
4.7800000000000002,232
4.8099999999999996,235
4.7800000000000002,232
4.79,233
4.7800000000000002,232
4.7800000000000002,232
4.9400000000000004,248
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.8200000000000003,237
5,255
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.9000000000000004,245
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
4.8200000000000003,237
4.7800000000000002,232
4.7800000000000002,232
4.6900000000000004,223
4.7800000000000002,232
4.7999999999999998,234
4.7800000000000002,232
4.7800000000000002,232
4.9100000000000001,245
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
4.96,251
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
5,255
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.8399999999999999,239
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
4.7999999999999998,235
4.7800000000000002,232
4.7800000000000002,232
4.8099999999999996,235
4.7800000000000002,232
4.79,233
4.7800000000000002,232
4.7800000000000002,232
4.9400000000000004,248
4.7800000000000002,232
4.7800000000000002,232
4.7599999999999998,230
4.7800000000000002,232
5,255
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.9000000000000004,245
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.8200000000000003,237
4.7800000000000002,232
4.7800000000000002,232
4.6900000000000004,223
4.7800000000000002,232
4.79,234
4.7800000000000002,232
4.7800000000000002,232
4.9299999999999997,247
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
4.96,251
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,233
5,255
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7999999999999998,235
4.8399999999999999,238
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7999999999999998,235
4.7800000000000002,232
4.7800000000000002,232
4.7699999999999996,231
4.7699999999999996,231
4.79,233
4.7800000000000002,232
4.7800000000000002,232
4.9400000000000004,248
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
5,255
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.9000000000000004,245
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.8200000000000003,237
4.7800000000000002,232
4.7800000000000002,232
4.6900000000000004,223
4.7800000000000002,232
4.79,234
4.7800000000000002,232
4.7800000000000002,232
4.9100000000000001,245
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7999999999999998,235
5,255
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
5,255
4.7599999999999998,230
4.75,229
4.7800000000000002,232
4.7800000000000002,232
4.8399999999999999,239
4.7800000000000002,232
4.7800000000000002,232
4.7699999999999996,231
4.7699999999999996,231
4.7999999999999998,235
4.7800000000000002,232
4.7800000000000002,232
4.8099999999999996,235
4.7800000000000002,232
4.8200000000000003,237
4.8200000000000003,237
4.7800000000000002,232
4.9400000000000004,248
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,233
5,255
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
4.8799999999999999,243
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.8200000000000003,237
4.7800000000000002,232
4.7800000000000002,232
4.6900000000000004,223
4.7800000000000002,232
4.7999999999999998,234
4.7800000000000002,232
4.7800000000000002,232
4.9100000000000001,245
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,233
4.96,251
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
5,255
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.8399999999999999,239
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7999999999999998,235
4.7800000000000002,232
4.7800000000000002,232
4.8099999999999996,235
4.7800000000000002,232
4.79,233
4.7800000000000002,232
4.7800000000000002,232
4.9400000000000004,248
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
5,255
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
4.8799999999999999,243
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.8200000000000003,237
4.7800000000000002,232
4.7999999999999998,235
4.7699999999999996,231
4.7800000000000002,232
4.7999999999999998,234
4.7800000000000002,232
4.7800000000000002,232
4.9100000000000001,245
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,233
4.7800000000000002,232
4.96,251
4.7599999999999998,230
4.8200000000000003,237
4.7800000000000002,232
4.7800000000000002,233
5,255
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,233
4.8399999999999999,239
4.7800000000000002,232
4.7800000000000002,232
4.7999999999999998,234
4.7800000000000002,233
4.7999999999999998,235
4.7800000000000002,232
4.7800000000000002,232
4.8099999999999996,235
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
4.9400000000000004,248
4.7800000000000002,232
4.79,234
4.7800000000000002,232
4.7800000000000002,232
5,255
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.9000000000000004,245
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.8200000000000003,237
4.7800000000000002,233
4.7800000000000002,232
4.6900000000000004,223
4.75,229
4.7999999999999998,235
4.7800000000000002,232
4.7800000000000002,232
4.9299999999999997,247
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
4.96,251
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
5,255
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
4.7800000000000002,232
4.8399999999999999,239
4.7800000000000002,233
4.7800000000000002,233
4.7800000000000002,233
4.7800000000000002,232
4.7999999999999998,235
4.7800000000000002,232
4.7800000000000002,233
4.6100000000000003,215
4.7800000000000002,232
4.8300000000000001,238
4.7999999999999998,235
4.7800000000000002,232
4.9400000000000004,248
4.7800000000000002,233
4.7800000000000002,233
4.7800000000000002,232
4.7800000000000002,232
5,255
4.7800000000000002,233
4.7800000000000002,233
4.7800000000000002,232
4.7599999999999998,230
4.9000000000000004,245
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,233
4.7800000000000002,232
4.8200000000000003,237
4.7800000000000002,232
4.7800000000000002,233
4.6900000000000004,223
4.7800000000000002,233
4.7999999999999998,234
4.7800000000000002,232
4.7800000000000002,232
4.9299999999999997,247
4.7800000000000002,232
4.79,233
4.7800000000000002,233
4.7800000000000002,232
4.96,251
4.7800000000000002,232
4.7800000000000002,233
4.7800000000000002,233
4.7800000000000002,233
5,255
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
